name,created_at,word from wordlist,found word,original tweet,tweet
"Klein-Schmeink, Maria",Tue Mar 31 14:10:51 +0000 2020,coronakrise,coronakrise,Vielleicht sollten wir erstmal sicherstellen dass alle Gesundheits-und Pflegekräfte das notwendige Schutzmaterial haben. Pflicht löst unmittelbaren Run auf die wenigen verfügbaren Masken aus.  Freiwillig ist es hilfreich sofern man #Schutzmasken zur Verfügung hat #Coronakrise,"['vielleicht', 'sollten', 'erstmal', 'sicherstellen', 'gesundheitsund', 'pflegekräfte', 'notwendige', 'schutzmaterial', 'pflicht', 'löst', 'unmittelbaren', 'run', 'wenigen', 'verfügbaren', 'masken', 'freiwillig', 'hilfreich', 'sofern', 'schutzmasken', 'verfügung', 'coronakrise']"
"Klein-Schmeink, Maria",Tue Mar 31 19:05:44 +0000 2020,corona,corona,Wir können das brachliegende Potential für die Produktion medizinischer Schutzgüter nutzen. Bundesregierung muss dafür klare Rahmenbedingungen setzen. #corona #Pandemiewirtschaft,"['brachliegende', 'potential', 'produktion', 'medizinischer', 'schutzgüter', 'nutzen', 'bundesregierung', 'dafür', 'klare', 'rahmenbedingungen', 'setzen', 'corona', 'pandemiewirtschaft']"
"Klein-Schmeink, Maria",Wed Apr 01 08:36:47 +0000 2020,maske,masken,"Wer andere schützen will vor Tröpfchen, die man selbst ausstößt, soll gern eine #schutzmaske tragen. Aber zur Zeit müssen Einwegmasken und medizinische Masken den Menschen im Gesundheitswesen vorbehalten bleiben. Zwang ist da eher kontraproduktiv.  https://t.co/1asQMWtSwv.","['wer', 'schützen', 'tröpfchen', 'ausstößt', 'gern', 'schutzmaske', 'tragen', 'zeit', 'müssen', 'einwegmasken', 'medizinische', 'masken', 'menschen', 'gesundheitswesen', 'vorbehalten', 'bleiben', 'zwang', 'eher', 'kontraproduktiv', ' ']"
"Klein-Schmeink, Maria",Wed Apr 01 11:30:30 +0000 2020,coronavirus,coronavirus,"Unter expliziten Voraussetzungen (freiwillig,  befristet, datenschutzkonform, patientenorientiert) ein denkbarer Baustein im Umgang mit einer künftigen Lockerung des #shutdown in Kombination mit anderen Elementen wie Testung etc. #coronavirus
 https://t.co/tLrmui27pm","['expliziten', 'voraussetzungen', 'freiwillig', 'befristet', 'datenschutzkonform', 'patientenorientiert', 'denkbarer', 'baustein', 'umgang', 'künftigen', 'lockerung', 'shutdown', 'kombination', 'elementen', 'testung', 'etc', 'coronavirus']"
"Klein-Schmeink, Maria",Wed Apr 01 13:41:42 +0000 2020,coronavirus,coronavirus,Da muss @jensspahn Klarheit schaffen. #Mundschutzmasken #coronavirus,"['klarheit', 'schaffen', 'mundschutzmasken', 'coronavirus']"
"Klein-Schmeink, Maria",Wed Apr 01 19:48:40 +0000 2020,coronavirus,coronavirus,"Schönes Beispiel für Nutzen von #Telemedizin 
Die langjährige Vorarbeit ist jetzt bei #coronavirus von großem Wert.","['schönes', 'beispiel', 'nutzen', 'telemedizin', 'langjährige', 'vorarbeit', 'coronavirus', 'großem', 'wert']"
"Klein-Schmeink, Maria",Fri Apr 03 16:42:10 +0000 2020,corona,corona,"@waschbaerpower In der Tat, habe ich auch mit Interesse verfolgt. Für den Schutz in den Pflegeeinrichtungen und dir vorrangige Ausstattung mit Schutzmaterialien muss unbedingt mehr getan werden. #corona","['tat', 'interesse', 'verfolgt', 'schutz', 'pflegeeinrichtungen', 'vorrangige', 'ausstattung', 'schutzmaterialien', 'unbedingt', 'mehr', 'getan', 'corona']"
"Klein-Schmeink, Maria",Sat Apr 04 07:16:21 +0000 2020,corona-app,coronaapp,"Datensparsame, anonyme Corona-App gut erklärt
https://t.co/Fn8WwFLPxS","['datensparsame', 'anonyme', 'coronaapp', 'gut', 'erklärt']"
"Klein-Schmeink, Maria",Sat Apr 04 07:46:53 +0000 2020,corona,corona,Kauft auf euren regionalen Märkten wenn es geht. Stützt die kleinen Händler. In vielen Städten wird auch nach Hause geliefert. #Corona https://t.co/WLa5a30X8P,"['kauft', 'regionalen', 'märkten', 'geht', 'stützt', 'kleinen', 'händler', 'vielen', 'städten', 'hause', 'geliefert', 'corona']"
"Klein-Schmeink, Maria",Sat Apr 04 08:52:56 +0000 2020,maske,masken,@mingoberlin @dukla_DE Puls kann ich verstehen. Aber man kann die Vorgeschichte nicht kennen. Mein Mann hat z.B. als Imker 2 solcher Masken im Schrank gehabt. Für die Varoa-Behandlung.,"['puls', 'verstehen', 'vorgeschichte', 'kennen', 'mann', 'z', 'b', 'imker', 'masken', 'schrank', 'gehabt', 'varoabehandlung']"
"Klein-Schmeink, Maria",Sat Apr 04 14:28:59 +0000 2020,coronavirus,coronavirus,"Der Schutzschirm für das Gesundheitswesen ist noch immer löchrig -
Absicherung der Arbeit, Zugang zu Schutzmaterialien 
#Heilmittelerbringer #Behindertenhilfe #Wohungslosenhilfe u.a.
Bonuszahlung für die Beschäftigten 
#Pflege
#coronavirus
https://t.co/gW9dKJ8U3L","['schutzschirm', 'gesundheitswesen', 'immer', 'löchrig', 'absicherung', 'arbeit', 'zugang', 'schutzmaterialien', 'heilmittelerbringer', 'behindertenhilfe', 'wohungslosenhilfe', 'u', 'a', 'bonuszahlung', 'beschäftigten', 'pflege', 'coronavirus']"
"Klein-Schmeink, Maria",Sat Apr 04 15:25:10 +0000 2020,desinfektionsmittel,desinfektionsmittel,"@TAltgeld Ja, viele regionale Unternehmen produzieren jetzt Ethanol für die Desinfektionsmittel.","['ja', 'viele', 'regionale', 'unternehmen', 'produzieren', 'ethanol', 'desinfektionsmittel']"
"Klein-Schmeink, Maria",Sat Apr 04 15:33:31 +0000 2020,rki,rki,"Das RKI ist auf die Zahlen der Gesundheitsämter abgewiesen. So ist dasvin unserer föderalen Struktur. Kann der Gesetzgeber ändern zusammen mit den Ländern @baerbelbas 
Politik muss steuern.","['rki', 'zahlen', 'gesundheitsämter', 'abgewiesen', 'dasvin', 'unserer', 'föderalen', 'struktur', 'gesetzgeber', 'ändern', 'zusammen', 'ländern', 'politik', 'steuern']"
"Klein-Schmeink, Maria",Sun Apr 05 16:05:30 +0000 2020,corona,corona,"@K_SA @TrullaCouch Ich bin schon letztes Jahr auf ""natursilber"" umgestiegen - das machts einfacher. Und der letzte Schnitt war direkt vor corona und sehr kurz. Hält noch 🙂","['schon', 'letztes', 'jahr', 'natursilber', 'umgestiegen', 'machts', 'einfacher', 'letzte', 'schnitt', 'direkt', 'corona', 'kurz', 'hält']"
"Klein-Schmeink, Maria",Sun Apr 05 16:59:41 +0000 2020,quarantäne,quarantäne,@waschbaerpower Man denke mal an die Pflegekräfte mit Kindern. Doll es ja geben. Wie sollen die den Schutz für die Pflegebedürftigen gewährleisten? Gleich mit in die Quarantäne?,"['denke', 'mal', 'pflegekräfte', 'kindern', 'doll', 'ja', 'geben', 'sollen', 'schutz', 'pflegebedürftigen', 'gewährleisten', 'gleich', 'quarantäne']"
"Klein-Schmeink, Maria",Sun Apr 05 19:01:04 +0000 2020,corona,corona,"Alle Szenarien funktionieren nur wenn ausreichend Test- &amp; Schutzmaterial vorhanden ist &amp; genügend Personal in den Gesundheitsämtern.Heisst Produktion zügig ausbauen, ALLE Gesundheits-&amp; Pflegeeinrichtungen &amp; dienste mit Schutzmaterial ausstatten &amp; Gesundheitsämter stützen #corona","['szenarien', 'funktionieren', 'ausreichend', 'test', 'schutzmaterial', 'vorhanden', 'genügend', 'personal', 'gesundheitsämtern', 'heisst', 'produktion', 'zügig', 'ausbauen', 'gesundheits', 'pflegeeinrichtungen', 'dienste', 'schutzmaterial', 'ausstatten', 'gesundheitsämter', 'stützen', 'corona']"
"Klein-Schmeink, Maria",Mon Apr 06 05:57:40 +0000 2020,antikörpertest,antikörpertests,"@k_langensiepen @OOZeitung Boris wie oft, auf Abwegen.Wichtig ist Schutz von Risikogruppen.Dazu müssen Antikörpertests &amp; Zugang zu Schutzmaterial gegeben sein. 
Risikogruppen profitieren davon, wenn die mit geringerem Risiko arbeiten gehen können. Bewegungsrecht NICHT einseitig eingeschränken #coronavirus","['boris', 'oft', 'abwegenwichtig', 'schutz', 'risikogruppendazu', 'müssen', 'antikörpertests', 'zugang', 'schutzmaterial', 'gegeben', 'risikogruppen', 'profitieren', 'davon', 'geringerem', 'risiko', 'arbeiten', 'gehen', 'bewegungsrecht', 'einseitig', 'eingeschränken', 'coronavirus']"
"Klein-Schmeink, Maria",Mon Apr 06 06:01:37 +0000 2020,coronavirus,coronavirus,Ja. Zugleich müssen Schutzmaterialien und Tests verfügbar sein. Und klar dass Krankschreibung bei Kontaktquarantäne geregelt sein muss. #coronavirus,"['ja', 'zugleich', 'müssen', 'schutzmaterialien', 'tests', 'verfügbar', 'klar', 'krankschreibung', 'kontaktquarantäne', 'geregelt', 'coronavirus']"
"Klein-Schmeink, Maria",Mon Apr 06 07:43:23 +0000 2020,coronavirus,coronavirus,Das zeigt auf den sensibelsten Punkt hin. Probleme wie im Brennglas. #Pflege rundum stärken. Und ausreichend Schutzmaterial zur Verfügung stellen. #coronavirus,"['zeigt', 'sensibelsten', 'punkt', 'probleme', 'brennglas', 'pflege', 'rundum', 'stärken', 'ausreichend', 'schutzmaterial', 'verfügung', 'stellen', 'coronavirus']"
"Klein-Schmeink, Maria",Mon Apr 06 09:44:39 +0000 2020,corona,corona,@SabineMaur @GKV_SV @kbv4u @BMG_Bund Mit zunehmender Zeit von shutdown und mehr schwer erkrankten werden Menschen zunehmend mit psychischen Problemen zu kämpfen haben. Technische Hürden müssen vermieden werden #Corona,"['zunehmender', 'zeit', 'shutdown', 'mehr', 'schwer', 'erkrankten', 'menschen', 'zunehmend', 'psychischen', 'problemen', 'kämpfen', 'technische', 'hürden', 'müssen', 'vermieden', 'corona']"
"Klein-Schmeink, Maria",Tue Apr 07 10:29:22 +0000 2020,systemrelevant,systemrelevant,Eine enorme Zahl. Das Arbeitsfeld muss endlich als systemrelevant angesehen werden und entsprechend honoriert werden. #Pflegekräfte,"['enorme', 'zahl', 'arbeitsfeld', 'endlich', 'systemrelevant', 'angesehen', 'entsprechend', 'honoriert', 'pflegekräfte']"
"Klein-Schmeink, Maria",Tue Apr 07 15:10:56 +0000 2020,corona,corona,In der Tat: die Drogenabhängigen geraten schnell noch weiter ins Abseits. Es müssen angepasste Lösungen für die Versorgung gefunden werden. #corona,"['tat', 'drogenabhängigen', 'geraten', 'schnell', 'abseits', 'müssen', 'angepasste', 'lösungen', 'versorgung', 'gefunden', 'corona']"
"Klein-Schmeink, Maria",Wed Apr 08 07:12:34 +0000 2020,corona,corona,"@physiothies @Dr_Roy_Kuehne Man kann diskutieren ob der #Schutzschirm für das Gesundheitswesen aus Steuermitteln oder GKV- und PKV- Mitteln zu zahlen ist.Was nicht geht: Ärzte, Krankenhäuser und Rehakliniken sind drunter, andere Leistungserbringer nicht. Sie ALLE sind essentiell für die Versorgung. #Corona","['diskutieren', 'schutzschirm', 'gesundheitswesen', 'steuermitteln', 'gkv', 'pkv', 'mitteln', 'zahlen', 'istwas', 'geht', 'ärzte', 'krankenhäuser', 'rehakliniken', 'drunter', 'leistungserbringer', 'essentiell', 'versorgung', 'corona']"
"Klein-Schmeink, Maria",Wed Apr 08 10:33:34 +0000 2020,lockerung,lockerungen,"Welches Konzept für Lockerungen auch immer: ohne drastisch mehr Testkapazitäten und - material, ohne Schutzmaterial in allen Risikostufen geht nichts. #coronavirusdeutschland","['konzept', 'lockerungen', 'immer', 'drastisch', 'mehr', 'testkapazitäten', 'material', 'schutzmaterial', 'risikostufen', 'geht', 'coronavirusdeutschland']"
"Klein-Schmeink, Maria",Wed Apr 08 13:30:14 +0000 2020,corona,corona,Wir dürfen die heilmittelversorgung nicht im Regen stehen lassen. Sie gehören unter den Schutzschirm und brauchen Zugang zu Schutzmaterialien. #therapeuten #Corona https://t.co/HEdLBFtgxZ,"['dürfen', 'heilmittelversorgung', 'regen', 'stehen', 'lassen', 'gehören', 'schutzschirm', 'brauchen', 'zugang', 'schutzmaterialien', 'therapeuten', 'corona']"
"Klein-Schmeink, Maria",Thu Apr 09 05:47:07 +0000 2020,corona-app,coronaapp,"Das gilt jedoch nur wenn der Staat sich an die Bedingungen der freiwilligen Teilnahme, der Verwendung von Pseudonymen, der strikten Befristung, der Erhebung nur von für diesen Zweck zielführenden Daten und anschließenden Löschung, hält.  #CoronaApp","['gilt', 'jedoch', 'staat', 'bedingungen', 'freiwilligen', 'teilnahme', 'verwendung', 'pseudonymen', 'strikten', 'befristung', 'erhebung', 'zweck', 'zielführenden', 'daten', 'anschließenden', 'löschung', 'hält', 'coronaapp']"
"Klein-Schmeink, Maria",Thu Apr 09 05:51:07 +0000 2020,corona,corona,"Noch ziemlich weit weg von Exit-Voraussetzungen: ausreichend Schutzmaterial, ausreichend real einsetzbarer Testkapazitäten. Ohne regelmäßige Testung der Gesundheits-und Pflegekräfte wäre flächendeckende Lockerung lebensgefährlich für viele Menschen. #Corona","['ziemlich', 'weit', 'exitvoraussetzungen', 'ausreichend', 'schutzmaterial', 'ausreichend', 'real', 'einsetzbarer', 'testkapazitäten', 'regelmäßige', 'testung', 'gesundheitsund', 'pflegekräfte', 'wäre', 'flächendeckende', 'lockerung', 'lebensgefährlich', 'viele', 'menschen', 'corona']"
"Klein-Schmeink, Maria",Thu Apr 09 06:23:12 +0000 2020,corona,corona,Das macht Mut und zeigt wir müssen noch durchhalten. #Corona https://t.co/R8jHb96pOx,"['macht', 'mut', 'zeigt', 'müssen', 'durchhalten', 'corona']"
"Klein-Schmeink, Maria",Fri Apr 10 17:16:31 +0000 2020,neuinfektion,neuinfektionen,"@AnneSpallek Was wir jetzt an Neuinfektionen sehen, spiegelt das Geschehen von vor 1 bis 2 Wochen wider. Leider gibt es in der Pflege zu wenig Schutzmaterial und zu wenig Testung der Pflegekräften. Dadurch wurde und wird in diese Einrichtungen eingeschleppt.","['neuinfektionen', 'sehen', 'spiegelt', 'geschehen', 'wochen', 'wider', 'leider', 'gibt', 'pflege', 'wenig', 'schutzmaterial', 'wenig', 'testung', 'pflegekräften', 'dadurch', 'wurde', 'einrichtungen', 'eingeschleppt']"
"Klein-Schmeink, Maria",Sat Apr 11 14:10:34 +0000 2020,antikörpertest,antikörpertests,"Wir brauchen mehr staatliche Förderung zur Entwicklung von Impfstoff, Antikörpertests sowie Medikamenten. #corona https://t.co/tiYrlosyAn","['brauchen', 'mehr', 'staatliche', 'förderung', 'entwicklung', 'impfstoff', 'antikörpertests', 'sowie', 'medikamenten', 'corona']"
"Klein-Schmeink, Maria",Mon Apr 13 08:21:45 +0000 2020,risikogruppe,risikogruppe,@zuvielekoeche @kawainassif @Muenstermama Für Familien mit Mitgliedern aus einer Risikogruppe eine sehr schwierige Situation. Innerhalb eines Haushaltes ist eine effektive Trennung zumeist nicht möglich.,"['familien', 'mitgliedern', 'risikogruppe', 'schwierige', 'situation', 'innerhalb', 'haushaltes', 'effektive', 'trennung', 'zumeist', 'möglich']"
"Klein-Schmeink, Maria",Mon Apr 13 08:34:06 +0000 2020,corona,corona,"Auch diese Expert*nnen betonen, dass flächendeckend getestet und flächendeckend Schutzmaterial zur Verfügung stehen muss. Davon sind wir noch weit entfernt. Völlig unklar: wie schütze ich Menschen mit erhöhtem Risiko in gemischten Haushalten? #Corona","['expert', 'nnen', 'betonen', 'flächendeckend', 'getestet', 'flächendeckend', 'schutzmaterial', 'verfügung', 'stehen', 'davon', 'weit', 'entfernt', 'völlig', 'unklar', 'schütze', 'menschen', 'erhöhtem', 'risiko', 'gemischten', 'haushalten', 'corona']"
"Klein-Schmeink, Maria",Mon Apr 13 15:43:46 +0000 2020,risikogruppe,risikogruppe,"@DrAKloepfer Sagt sich leichter als es getan ist.Wenn eine Mutter von schulpflichtigen Kindern zu einer Risikogruppe gehört, ist  familieninterner Schutz kaum herstellbar. Die meisten leben in kleinen Wohnungen.Das besondere wäre ja, dass sich die Gefahr der Infektion fortlaufend neu stellt.","['sagt', 'leichter', 'getan', 'istwenn', 'mutter', 'schulpflichtigen', 'kindern', 'risikogruppe', 'gehört', 'familieninterner', 'schutz', 'kaum', 'herstellbar', 'meisten', 'leben', 'kleinen', 'wohnungendas', 'besondere', 'wäre', 'ja', 'gefahr', 'infektion', 'fortlaufend', 'neu', 'stellt']"
"Klein-Schmeink, Maria",Mon Apr 13 17:13:34 +0000 2020,corona,corona,"Hoch interessant. Viele Fragen offen: wie bekommen wir kurzfristig das nötige Schutzmaterial, wie die Komponenten für die fortlaufende Testung potentiell Infizierter &amp; der Fachkräfte mit Kontakt zu Risikogruppen? Können sich Beschäftigte mit Risiko freistellen lassen? #Corona","['hoch', 'interessant', 'viele', 'fragen', 'offen', 'bekommen', 'kurzfristig', 'nötige', 'schutzmaterial', 'komponenten', 'fortlaufende', 'testung', 'potentiell', 'infizierter', 'fachkräfte', 'kontakt', 'risikogruppen', 'beschäftigte', 'risiko', 'freistellen', 'lassen', 'corona']"
"Klein-Schmeink, Maria",Wed Apr 15 06:09:44 +0000 2020,corona,corona,@waschbaerpower Im Konzept sind die Voraussetzungen einer riskobezogenen Lockerung jeweils sehr konkret benannt. Davon sind wir noch weit entfernt. #corona #Lockerung,"['konzept', 'voraussetzungen', 'riskobezogenen', 'lockerung', 'jeweils', 'konkret', 'benannt', 'davon', 'weit', 'entfernt', 'corona', 'lockerung']"
"Klein-Schmeink, Maria",Wed Apr 15 09:59:18 +0000 2020,coronakrise,coronakrise,Richtig. Versorgungsgrad mit Schutzmaterial für alle Risikoversorgungsbereiche und Testungsmöglichkeiten muss nachvollziehbar verbessert werden. #Coronakrise #Lockerungen,"['richtig', 'versorgungsgrad', 'schutzmaterial', 'risikoversorgungsbereiche', 'testungsmöglichkeiten', 'nachvollziehbar', 'verbessert', 'coronakrise', 'lockerungen']"
"Klein-Schmeink, Maria",Thu Apr 16 07:08:50 +0000 2020,coronakrise,coronakrise,"Statt eines Wettbewerbes um die  Lockerung brauchen wir einen Wettbewerb um das Erreichen der Voraussetzungen, d.h. ausreichend Schutzmaterial, Testungsmöglichkeiten und Verstärkungen für Gesundheitsämter. #Coronakrise","['statt', 'wettbewerbes', 'lockerung', 'brauchen', 'wettbewerb', 'erreichen', 'voraussetzungen', 'd', 'h', 'ausreichend', 'schutzmaterial', 'testungsmöglichkeiten', 'verstärkungen', 'gesundheitsämter', 'coronakrise']"
"Klein-Schmeink, Maria",Fri Apr 17 15:20:22 +0000 2020,kontaktbeschränkung,kontaktbeschränkungen,Völlig unverständlich. Da passt die Regierungslinie - Verlängerung der Kontaktbeschränkungen bis Anfang Mai- nicht zur Linie der Selbstverwaltung. Telefonische AU vermeidet unnötigen Kontakt,"['völlig', 'unverständlich', 'passt', 'regierungslinie', 'verlängerung', 'kontaktbeschränkungen', 'anfang', 'mai', 'linie', 'selbstverwaltung', 'telefonische', 'au', 'vermeidet', 'unnötigen', 'kontakt']"
"Klein-Schmeink, Maria",Fri Apr 17 16:13:40 +0000 2020,systemrelevant,systemrelevanz,"Sehr aufschlussreiche Videokonferenz zum #Schutzschirm für #Heilmittelerbringer . Wegen  technischer Begrenzung auf 100, kamen viele leider über  Warteraum nicht hinaus.  Einigkeit: Systemrelevanz muss sich bei Absicherung &amp; Zugang zu Schutzmaterial spiegeln","['aufschlussreiche', 'videokonferenz', 'schutzschirm', 'heilmittelerbringer', 'wegen', 'technischer', 'begrenzung', 'kamen', 'viele', 'leider', 'warteraum', 'hinaus', 'einigkeit', 'systemrelevanz', 'absicherung', 'zugang', 'schutzmaterial', 'spiegeln']"
"Klein-Schmeink, Maria",Sat Apr 18 08:08:53 +0000 2020,systemrelevant,systemrelevanten,"Warum wird nun gerade im systemrelevanten Bereich der Arztpraxen wieder die Kontaktdichte &amp; so das Risiko unnötig erhöht? @jensspahn bitte neue Möglichkeiten nutzen &amp; kontraproduktive Entscheidung des GBA kurzfristig ausser Kraft setzen #Krankschreibung 
https://t.co/XsnMt0ZpgQ","['warum', 'gerade', 'systemrelevanten', 'bereich', 'arztpraxen', 'kontaktdichte', 'risiko', 'unnötig', 'erhöht', 'bitte', 'neue', 'möglichkeiten', 'nutzen', 'kontraproduktive', 'entscheidung', 'gba', 'kurzfristig', 'ausser', 'kraft', 'setzen', 'krankschreibung']"
"Klein-Schmeink, Maria",Sat Apr 18 11:11:22 +0000 2020,coronakrise,coronakrise,"Wir Grünen haben mal aufgeschrieben wie digitale Lösungen im Umgang mit der Corona-Krise helfen können. 
Hier geht's zum Autor*nnenpapier https://t.co/5lzHp4j0vy","['grünen', 'mal', 'aufgeschrieben', 'digitale', 'lösungen', 'umgang', 'coronakrise', 'helfen', 'gehts', 'autor', 'nnenpapier']"
"Klein-Schmeink, Maria",Sun Apr 19 11:01:08 +0000 2020,lockerung,lockerung,"@wdr5 Genau das ist der Punkt. Ohne ausreichende Schutzausrüstung und bedeutend mehr Testung, insbesondere für alle im Gesundheits-und Sozialwesen, kann flächendeckende Lockerung nicht funktionieren.","['genau', 'punkt', 'ausreichende', 'schutzausrüstung', 'bedeutend', 'mehr', 'testung', 'insbesondere', 'gesundheitsund', 'sozialwesen', 'flächendeckende', 'lockerung', 'funktionieren']"
